State,Medical School,Course,Class,Required or Recommended?,Additional Info,Credit Hours,Lab?,Pass/Fail,AP Credit,Online Course,Community College
OH,The University of Toledo College of Medicine and Life Sciences,Biochemistry,CHEM,Required,REQUIRED: One semester of Biochemistry,,-1,1,1.0,1.0,1.0
OH,The University of Toledo College of Medicine and Life Sciences,Biology,BIOL,Required,REQUIRED: One year of Biological Sciences,,-1,1,1.0,1.0,1.0
OH,The University of Toledo College of Medicine and Life Sciences,Biostatistics,MATH,Recommended,RECOMMENDED: Biostatistics,,-1,1,1.0,1.0,1.0
OH,The University of Toledo College of Medicine and Life Sciences,Chemistry,CHEM,Required,REQUIRED: One year of Organic Chemistry with Labs,,1,1,1.0,0.0,1.0
OH,The University of Toledo College of Medicine and Life Sciences,Composition & Rhetoric,ENGL,Recommended,RECOMMENDED: English Coursework,,-1,1,1.0,1.0,1.0
OH,The University of Toledo College of Medicine and Life Sciences,Genetics,BIOL,Recommended,RECOMMENDED: Genetics coursework,,-1,1,1.0,1.0,1.0
OH,The University of Toledo College of Medicine and Life Sciences,Mathematics,MATH,Recommended,RECOMMENDED: Mathematics coursework,,-1,1,1.0,1.0,1.0
OH,The University of Toledo College of Medicine and Life Sciences,Microbiology,BIOL,Recommended,RECOMMENDED: Microbiology coursework,,-1,1,1.0,1.0,1.0
OH,The University of Toledo College of Medicine and Life Sciences,Physics,PHYS,Required,REQUIRED: One year of Physics,,-1,1,1.0,1.0,1.0
OH,The University of Toledo College of Medicine and Life Sciences,Physiology,BIOL,Recommended,RECOMMENDED: Physiology coursework,,-1,1,1.0,1.0,1.0
OH,The University of Toledo College of Medicine and Life Sciences,Psychology,BESS,Recommended,RECOMMENDED: Psychology coursework,,-1,1,1.0,1.0,1.0
OH,The University of Toledo College of Medicine and Life Sciences,Sociology,BESS,Recommended,RECOMMENDED: Social Science coursework,,-1,1,1.0,1.0,1.0
OH,University of Cincinnati College of Medicine,Biochemistry,CHEM,Recommended,,,-1,1,1.0,1.0,1.0
OH,University of Cincinnati College of Medicine,Biology,BIOL,Recommended,,,-1,1,1.0,1.0,1.0
OH,University of Cincinnati College of Medicine,Chemistry,CHEM,Recommended,Organic chemistry,,-1,1,1.0,1.0,1.0
OH,University of Cincinnati College of Medicine,Physical Chemistry,CHEM,Recommended,General Chemistry,,-1,1,1.0,1.0,1.0
OH,University of Cincinnati College of Medicine,Physics,PHYS,Recommended,,,-1,1,1.0,1.0,1.0
OH,University of Cincinnati College of Medicine,Psychology,BESS,Recommended,,,-1,1,1.0,1.0,1.0
OH,Wright State University Boonshoft School of Medicine,Biochemistry,CHEM,Required,One semester or two quarters of Biochemstry is required. A biochemistry lab is not required.,3,-1,1,0.0,-1.0,1.0
OH,Wright State University Boonshoft School of Medicine,Biology,BIOL,Required,Two semesters or three-quarters of college Biology with labs are required.,8,1,1,0.0,-1.0,1.0
OH,Wright State University Boonshoft School of Medicine,Chemistry,CHEM,Required,Two semesters or three quarters of College Chemistry with labs are required. Two semesters or three quarters of Organic Chemistry with labs are required.,16,1,1,0.0,-1.0,1.0
OH,Wright State University Boonshoft School of Medicine,Composition & Rhetoric,ENGL,Required,Two semesters or 3 quarters of college English are required. Other courses that are designated writing intensive or Writing Across the Curriculum (WAC) in a university publication or on your academic transcript are also accepted.  If you wish to use additional courses that you have taken that meet this criteria please contact our office at som-admissions@wright.edu after completing your secondary application to provide documentation or a link to the university catalog that notes this designation. Syllabi are not accepted.,6,-1,1,0.0,1.0,1.0
OH,Wright State University Boonshoft School of Medicine,Mathematics,MATH,Required,Two semesters or three quarters of college mathematics are required.,6,-1,1,0.0,1.0,1.0
OH,Wright State University Boonshoft School of Medicine,Physics,PHYS,Required,Two semesters or three quarters of College Physics with labs are required.,8,1,1,0.0,-1.0,1.0
OK,University of Oklahoma College of Medicine,Biochemistry,CHEM,Recommended,,3,-1,-1,1.0,1.0,1.0
OK,University of Oklahoma College of Medicine,Genetics,BIOL,Recommended,,3,-1,-1,1.0,1.0,1.0
OK,University of Oklahoma College of Medicine,Physics,PHYS,Recommended,We recommend two semesters.,6,-1,-1,0.0,1.0,1.0
OK,University of Oklahoma College of Medicine,Psychology,BESS,Recommended,,9,-1,-1,1.0,1.0,1.0
OK,University of Oklahoma College of Medicine,Zoology,BIOL,Recommended,We recommend one semester with lab.,3,1,-1,1.0,0.0,1.0
OR,Oregon Health & Science University School of Medicine,Human Anatomy,BIOL,Recommended,,,1,-1,-1.0,-1.0,-1.0
OR,Oregon Health & Science University School of Medicine,Physiology,BIOL,Recommended,,,1,-1,-1.0,-1.0,-1.0
PA,Drexel University College of Medicine,Biochemistry,CHEM,Recommended,,,1,-1,1.0,1.0,1.0
PA,Drexel University College of Medicine,Biology,BIOL,Recommended,"Behavioral and social sciences – a medical career requires an appreciation that social, cultural, and behavioral issues influence individuals and communities regarding their understanding of health and illness. Applicants may explore factors that contribute to health care policy and delivery. These issues may be addressed through course work in history, sociology, psychology, philosophy, anthropology, ethics, and economics.",,1,-1,1.0,1.0,1.0
PA,Drexel University College of Medicine,Chemistry,CHEM,Recommended,"Chemistry – with an emphasis on an integrated sequence that leads to the mastery of biologically relevant general chemistry, organic chemistry, and biochemistry. This competency may be met with two years of chemistry through the level of college biochemistry. Many possible course selections may be used for this recommendation.",,1,-1,1.0,1.0,1.0
PA,Drexel University College of Medicine,Composition & Rhetoric,ENGL,Recommended,"English literature/communication/intensive writing experience – a successful applicant must be competent to write, speak, and read the English language fluently. Proficiency in other languages is valued.",,-1,-1,1.0,1.0,1.0
PA,Drexel University College of Medicine,Physics,PHYS,Recommended,"Physics – with an emphasis on the principles of mechanisms, kinetics, thermodynamics, wave motion, electricity and magnetism. This competency may be met with a course in college physics.",,1,-1,1.0,1.0,1.0
PA,Drexel University College of Medicine,Sociology,BESS,Recommended,"Behavioral and social sciences – a medical career requires an appreciation that social, cultural, and behavioral issues influence individuals and communities regarding their understanding of health and illness. Applicants may explore factors that contribute to health care policy and delivery. These issues may be addressed through course work in history, sociology, psychology, philosophy, anthropology, ethics, and economics.",,-1,-1,1.0,1.0,1.0
PA,Drexel University College of Medicine,Statistics,MATH,Recommended,"Statistics and probability – with emphasis on hypothesis testing, quantitative scientific reasoning analysis, and biostatistics. A course in biostatistics is one way to demonstrate proficiency in this competency. Knowledge of statistics is important for understanding the literature of science and medicine.",,-1,-1,1.0,1.0,1.0
PA,Geisinger Commonwealth School of Medicine,Biochemistry,CHEM,Recommended,,4,1,-1,1.0,-1.0,1.0
PA,Geisinger Commonwealth School of Medicine,Biochemistry,CHEM,Required,2 semesters each of organic chemistry with labBiochemistry will not be accepted in lieu of organic chemistry.,8,1,-1,1.0,-1.0,1.0
PA,Geisinger Commonwealth School of Medicine,Biology,BIOL,Recommended,2 semesters each of general biology with labUpper level biology courses will be considered.,8,1,-1,1.0,-1.0,1.0
PA,Geisinger Commonwealth School of Medicine,Chemistry,CHEM,Recommended,2 semesters each of organic chemistry with lab.Biochemistry coursework will not be accepted in lieu of organic chemistry.,8,1,-1,1.0,-1.0,1.0
PA,Geisinger Commonwealth School of Medicine,Chemistry,CHEM,Required,2 semesters each of general chemsitry with lab,8,1,-1,1.0,-1.0,1.0
PA,Geisinger Commonwealth School of Medicine,Physical Chemistry,CHEM,Recommended,2 semesters each of general chemistry with lab.Upper level coursework will be considered.,8,1,-1,1.0,-1.0,1.0
PA,Geisinger Commonwealth School of Medicine,Physics,PHYS,Recommended,2 semesters each of general physics with labUpper level physics coursework will be considered.,8,1,-1,1.0,-1.0,1.0
PA,Geisinger Commonwealth School of Medicine,Statistics,MATH,Recommended,,3,-1,-1,1.0,-1.0,1.0
PA,Lewis Katz School of Medicine at Temple University,Biochemistry,CHEM,Recommended,Biochemistry,3,-1,0,1.0,0.0,0.0
PA,Lewis Katz School of Medicine at Temple University,Biology,BIOL,Recommended,Biology 1 and 2,8,1,0,1.0,0.0,0.0
PA,Lewis Katz School of Medicine at Temple University,Chemistry,CHEM,Recommended,General Chemistry 1 and 2 AND Organic Chemistry 1 and 2,16,1,0,1.0,0.0,0.0
PA,Lewis Katz School of Medicine at Temple University,Physics,PHYS,Recommended,Physics 1 and 2,8,1,0,1.0,0.0,0.0
PA,Lewis Katz School of Medicine at Temple University,Psychology,BESS,Recommended,,3,-1,0,1.0,0.0,0.0
PA,Lewis Katz School of Medicine at Temple University,Sociology,BESS,Recommended,,3,-1,0,1.0,0.0,0.0
PA,Pennsylvania State University College of Medicine,Anatomy,BIOL,Recommended,Human anatomy with lab or equivalent (1 year/2 semesters),,1,-1,1.0,0.0,1.0
PA,Pennsylvania State University College of Medicine,Biochemistry,CHEM,Recommended,Biochemistry (1 semester),,-1,-1,1.0,0.0,1.0
PA,Pennsylvania State University College of Medicine,Biology,BIOL,Recommended,General biology with lab (1 year/2 semesters),,1,-1,1.0,0.0,1.0
PA,Pennsylvania State University College of Medicine,Chemistry,CHEM,Recommended,General/inorganic chemistry with lab (1 year/2 semesters),,1,-1,1.0,0.0,1.0
PA,Pennsylvania State University College of Medicine,Microbiology,BIOL,Recommended,Microbiology (1 semester),,-1,-1,1.0,0.0,1.0
PA,Pennsylvania State University College of Medicine,Physical Chemistry,CHEM,Recommended,Organic chemistry with lab (1 year/2 semesters),,1,-1,1.0,0.0,1.0
PA,Pennsylvania State University College of Medicine,Physics,PHYS,Recommended,Physics with lab (1 year/2 semesters),,1,-1,1.0,0.0,1.0
PA,Pennsylvania State University College of Medicine,Physiology,BIOL,Recommended,Physiology with lab or equivalent (1 year/2 semesters),,1,-1,1.0,0.0,1.0
PA,Pennsylvania State University College of Medicine,Statistics,MATH,Recommended,Statistics course (1 semester),,-1,-1,1.0,0.0,1.0
PA,Perelman School of Medicine at the University of Pennsylvania,Anatomy,BIOL,Recommended,,,-1,1,1.0,0.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Anthropology,BESS,Recommended,,,-1,1,1.0,1.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Biochemistry,CHEM,Recommended,,,-1,1,1.0,0.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Biology,BIOL,Recommended,,,1,1,1.0,0.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Chemistry,CHEM,Recommended,,,1,1,1.0,0.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Composition & Rhetoric,ENGL,Recommended,,,-1,1,1.0,0.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Creative Writing,ENGL,Recommended,,,-1,1,1.0,0.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Economics,BESS,Recommended,,,-1,1,1.0,1.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Family Studies,BESS,Recommended,,,-1,1,1.0,1.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Genetics,BIOL,Recommended,,,-1,1,1.0,0.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Literature,ENGL,Recommended,,,-1,1,1.0,0.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Mathematics,MATH,Recommended,,,-1,1,1.0,0.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Physical Chemistry,CHEM,Recommended,,,-1,1,1.0,0.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Physics,PHYS,Recommended,,,-1,1,1.0,0.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Psychology,BESS,Recommended,,,-1,1,1.0,1.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Sociology,BESS,Recommended,,,-1,1,1.0,1.0,0.0
PA,Perelman School of Medicine at the University of Pennsylvania,Statistics,MATH,Recommended,,,-1,1,1.0,0.0,0.0
PA,Sidney Kimmel Medical College at Thomas Jefferson University,Biochemistry,CHEM,Recommended,,,-1,0,1.0,1.0,1.0
PA,Sidney Kimmel Medical College at Thomas Jefferson University,Biology,BIOL,Recommended,,,1,0,1.0,1.0,1.0
PA,Sidney Kimmel Medical College at Thomas Jefferson University,Chemistry,CHEM,Recommended,,,1,0,1.0,1.0,1.0
PA,Sidney Kimmel Medical College at Thomas Jefferson University,Physical Chemistry,CHEM,Recommended,,,1,0,1.0,1.0,1.0
PA,Sidney Kimmel Medical College at Thomas Jefferson University,Physics,PHYS,Recommended,,,1,0,1.0,1.0,1.0
PA,Sidney Kimmel Medical College at Thomas Jefferson University,Statistics,MATH,Recommended,,,-1,0,1.0,1.0,1.0
PA,University of Pittsburgh School of Medicine,Biochemistry,CHEM,Required,one half year (in addition to organic chemistry),,-1,1,1.0,1.0,1.0
PA,University of Pittsburgh School of Medicine,Biology,BIOL,Required,"one full year (excluding Microbiology, Botany, Ecology, and Anatomy) with one full year lab or a single two credit lab",,1,1,1.0,1.0,1.0
PA,University of Pittsburgh School of Medicine,Chemistry,CHEM,Required,General / Inorganic Chemistry:  one full year with one full year lab or a single two credit lab,,1,1,1.0,1.0,1.0
PA,University of Pittsburgh School of Medicine,Composition & Rhetoric,ENGL,Required,one full year (We will accept courses taken outside of the English department that are deemed writing intensive by your college/university and Philosophy courses to fulfill this requirement.),,-1,1,1.0,1.0,1.0
PA,University of Pittsburgh School of Medicine,Neuroscience,BIOL,Recommended,one half year (we will NOT accept this to fulfill the biology requirement).,,-1,1,1.0,1.0,1.0
PA,University of Pittsburgh School of Medicine,Physical Chemistry,CHEM,Required,Organic Chemistry – one half year with one half year lab or a single credit lab; PLUSBiochemistry – one half year;,,1,1,1.0,1.0,1.0
PA,University of Pittsburgh School of Medicine,Physics,PHYS,Required,one full year with one full year lab or a single two credit lab,,1,1,1.0,1.0,1.0
PA,University of Pittsburgh School of Medicine,Physiology,BIOL,Recommended,one half year.,,-1,1,1.0,1.0,1.0
PA,University of Pittsburgh School of Medicine,Psychology,BESS,Recommended,one half year.,,-1,1,1.0,1.0,1.0
PA,University of Pittsburgh School of Medicine,Statistics,MATH,Required,"one half year, preferably Biostatistics (excluding Calculus). (Courses with substantial biostatistics may be accepted to meet the biostatistics requirement).",,-1,1,1.0,1.0,1.0
PR,Ponce Health Sciences University School of Medicine,Biology,BIOL,Required,,8,1,0,0.0,0.0,1.0
PR,Ponce Health Sciences University School of Medicine,Chemistry,CHEM,Required,General Chemistry (8 credits) and Organic Chemistry (8 credits),16,1,0,0.0,0.0,1.0
PR,Ponce Health Sciences University School of Medicine,Creative Writing,ENGL,Required,"The English requisites are direct language classes (grammar or literature). For the English courses, classes from other departments described as “intensive writing” may be considered as substitutes.",3,-1,1,1.0,1.0,1.0
